id,time (UTC),latitude (degrees_north),longitude (degrees_east),depth (m),sea_water_temperature (degree_C)
140410707,2014-12-07T09:46:00Z,42.0031,-70.3887,1.0,NaN
140410707,2014-12-07T10:47:00Z,41.999,-70.3927,1.0,NaN
140410707,2014-12-07T11:46:00Z,41.9919,-70.3958,1.0,NaN
140410707,2014-12-07T12:52:00Z,41.9827,-70.3979,1.0,NaN
140410707,2014-12-07T13:46:00Z,41.9727,-70.4017,1.0,NaN
140410707,2014-12-07T14:47:00Z,41.9626,-70.4043,1.0,NaN
140410707,2014-12-07T15:46:00Z,41.9545,-70.4053,1.0,NaN
140410707,2014-12-07T16:52:00Z,41.9502,-70.4061,1.0,NaN
140410707,2014-12-07T17:52:00Z,41.9494,-70.4079,1.0,NaN
140410707,2014-12-07T21:52:00Z,41.9601,-70.4122,1.0,NaN
140410707,2014-12-07T22:46:00Z,41.9602,-70.4132,1.0,NaN
140410707,2014-12-07T23:46:00Z,41.9574,-70.4136,1.0,NaN
140410707,2014-12-08T00:47:00Z,41.9525,-70.4149,1.0,NaN
140410707,2014-12-08T01:52:00Z,41.9469,-70.4173,1.0,NaN
140410707,2014-12-08T02:46:00Z,41.9405,-70.4197,1.0,NaN
140410707,2014-12-08T03:46:00Z,41.9345,-70.4203,1.0,NaN
140410707,2014-12-08T05:52:00Z,41.9297,-70.4243,1.0,NaN
140410707,2014-12-08T06:46:00Z,41.931,-70.4266,1.0,NaN
140410707,2014-12-08T07:46:00Z,41.9345,-70.4289,1.0,NaN
140410707,2014-12-08T10:46:00Z,41.9448,-70.4383,1.0,NaN
140410707,2014-12-08T11:52:00Z,41.9434,-70.4416,1.0,NaN
140410707,2014-12-08T12:46:00Z,41.9395,-70.4433,1.0,NaN
140410707,2014-12-08T13:46:00Z,41.934,-70.4456,1.0,NaN
140410707,2014-12-08T14:46:00Z,41.9284,-70.4479,1.0,NaN
140410707,2014-12-08T15:46:00Z,41.9224,-70.4489,1.0,NaN
140410707,2014-12-08T16:47:00Z,41.9177,-70.4491,1.0,NaN
140410707,2014-12-08T17:46:00Z,41.9162,-70.4502,1.0,NaN
140410707,2014-12-08T18:47:00Z,41.9173,-70.4524,1.0,NaN
140410707,2014-12-08T19:46:00Z,41.9205,-70.4544,1.0,NaN
140410707,2014-12-08T20:46:00Z,41.9255,-70.457,1.0,NaN
140410707,2014-12-08T21:46:00Z,41.9305,-70.46,1.0,NaN
140410707,2014-12-08T22:46:00Z,41.9344,-70.463,1.0,NaN
140410707,2014-12-08T23:46:00Z,41.9357,-70.4666,1.0,NaN
140410707,2014-12-09T00:46:00Z,41.9344,-70.4702,1.0,NaN
140410707,2014-12-09T01:46:00Z,41.9318,-70.4743,1.0,NaN
140410707,2014-12-09T02:46:00Z,41.9287,-70.4778,1.0,NaN
140410707,2014-12-09T03:46:00Z,41.9258,-70.4812,1.0,NaN
140410707,2014-12-09T04:46:00Z,41.9236,-70.4846,1.0,NaN
140410707,2014-12-09T05:47:00Z,41.922,-70.4874,1.0,NaN
140410707,2014-12-09T06:46:00Z,41.9238,-70.4916,1.0,NaN
140410707,2014-12-09T07:46:00Z,41.9276,-70.4962,1.0,NaN
140410707,2014-12-09T08:47:00Z,41.9332,-70.5014,1.0,NaN
140410707,2014-12-09T09:46:00Z,41.9397,-70.5074,1.0,NaN
140410707,2014-12-09T10:46:00Z,41.9457,-70.5143,1.0,NaN
140410707,2014-12-09T11:46:00Z,41.9482,-70.5215,1.0,NaN
140410707,2014-12-09T12:47:00Z,41.9478,-70.5284,1.0,NaN
140410707,2014-12-09T13:46:00Z,41.9454,-70.5346,1.0,NaN
140410707,2014-12-09T14:52:00Z,41.9428,-70.5411,1.0,NaN
140410707,2014-12-09T15:46:00Z,41.9409,-70.5477,1.0,NaN
140410707,2014-12-09T16:47:00Z,41.9401,-70.5538,1.0,NaN
140410707,2014-12-09T17:46:00Z,41.941,-70.5614,1.0,NaN
140410707,2014-12-09T18:46:00Z,41.9441,-70.5704,1.0,NaN
140410707,2014-12-09T19:52:00Z,41.9471,-70.5793,1.0,NaN
140410708,2014-11-29T10:17:00Z,41.9668,-70.5491,1.0,NaN
140410708,2014-11-29T11:23:00Z,41.9651,-70.5462,1.0,NaN
140410708,2014-11-29T12:17:00Z,41.964,-70.5426,1.0,NaN
140410708,2014-11-29T13:18:00Z,41.965,-70.5389,1.0,NaN
140410708,2014-11-29T14:17:00Z,41.9668,-70.5368,1.0,NaN
140410708,2014-11-29T15:17:00Z,41.9676,-70.5358,1.0,NaN
140410708,2014-11-29T16:17:00Z,41.9658,-70.5361,1.0,NaN
140410708,2014-11-29T17:17:00Z,41.9618,-70.5359,1.0,NaN
140410708,2014-11-29T18:17:00Z,41.957,-70.5345,1.0,NaN
140410708,2014-11-29T19:17:00Z,41.9511,-70.5319,1.0,NaN
140410708,2014-11-29T20:17:00Z,41.9463,-70.53,1.0,NaN
140410708,2014-11-29T21:17:00Z,41.9434,-70.5282,1.0,NaN
140410708,2014-11-29T22:17:00Z,41.9432,-70.5268,1.0,NaN
140410708,2014-11-29T23:17:00Z,41.9449,-70.526,1.0,NaN
140410708,2014-11-30T00:17:00Z,41.9483,-70.526,1.0,NaN
140410708,2014-11-30T01:17:00Z,41.9523,-70.5272,1.0,NaN
140410708,2014-11-30T02:17:00Z,41.9569,-70.5285,1.0,NaN
140410708,2014-11-30T03:17:00Z,41.9604,-70.5293,1.0,NaN
140410708,2014-11-30T04:17:00Z,41.9625,-70.5294,1.0,NaN
140410708,2014-11-30T05:17:00Z,41.963,-70.5299,1.0,NaN
140410708,2014-11-30T06:17:00Z,41.9623,-70.5307,1.0,NaN
140410708,2014-11-30T07:17:00Z,41.9607,-70.5319,1.0,NaN
140410708,2014-11-30T08:24:00Z,41.9594,-70.5303,1.0,NaN
140410708,2014-11-30T09:17:00Z,41.9586,-70.5282,1.0,NaN
140410708,2014-11-30T10:17:00Z,41.9594,-70.5259,1.0,NaN
140410708,2014-11-30T11:17:00Z,41.9626,-70.5243,1.0,NaN
140410708,2014-11-30T13:17:00Z,41.974,-70.5225,1.0,NaN
140410708,2014-11-30T14:32:00Z,41.9808,-70.5224,1.0,NaN
140410708,2014-11-30T15:17:00Z,41.9877,-70.521,1.0,NaN
140410708,2014-11-30T16:33:00Z,41.9942,-70.5183,1.0,NaN
140410708,2014-11-30T17:17:00Z,41.9977,-70.5155,1.0,NaN
140410708,2014-11-30T19:17:00Z,42.0001,-70.5095,1.0,NaN
140410708,2014-11-30T20:18:00Z,41.9992,-70.5073,1.0,NaN
140410708,2014-11-30T21:17:00Z,41.9979,-70.5062,1.0,NaN
140410708,2014-11-30T22:17:00Z,41.9971,-70.5049,1.0,NaN
140410708,2014-11-30T23:17:00Z,41.9995,-70.5032,1.0,NaN
140410708,2014-12-01T00:17:00Z,42.0041,-70.5002,1.0,NaN
140410708,2014-12-01T01:17:00Z,42.0098,-70.4974,1.0,NaN
140410708,2014-12-01T02:17:00Z,42.0162,-70.4942,1.0,NaN
140410708,2014-12-01T03:17:00Z,42.0234,-70.4906,1.0,NaN
140410708,2014-12-01T04:17:00Z,42.0298,-70.4879,1.0,NaN
140410708,2014-12-01T05:17:00Z,42.0327,-70.4857,1.0,NaN
140410708,2014-12-01T06:17:00Z,42.0323,-70.4846,1.0,NaN
140410708,2014-12-01T07:17:00Z,42.0304,-70.4838,1.0,NaN
140410708,2014-12-01T08:24:00Z,42.0279,-70.4835,1.0,NaN
140410708,2014-12-01T09:17:00Z,42.0243,-70.483,1.0,NaN
140410708,2014-12-01T10:32:00Z,42.0215,-70.4816,1.0,NaN
140410708,2014-12-01T11:17:00Z,42.0212,-70.4803,1.0,NaN
140410708,2014-12-01T12:17:00Z,42.024,-70.4789,1.0,NaN
140410708,2014-12-01T13:17:00Z,42.0271,-70.4773,1.0,NaN
140410708,2014-12-01T14:17:00Z,42.0312,-70.4751,1.0,NaN
140410708,2014-12-01T15:17:00Z,42.037,-70.4727,1.0,NaN
140410708,2014-12-01T16:17:00Z,42.0425,-70.4703,1.0,NaN
140410708,2014-12-01T17:17:00Z,42.0455,-70.4688,1.0,NaN
140410708,2014-12-01T18:17:00Z,42.045,-70.4679,1.0,NaN
140410708,2014-12-01T19:23:00Z,42.0431,-70.4667,1.0,NaN
140410708,2014-12-01T20:24:00Z,42.0396,-70.4651,1.0,NaN
140410708,2014-12-01T21:17:00Z,42.0339,-70.4634,1.0,NaN
140410708,2014-12-01T23:24:00Z,42.0186,-70.4564,1.0,NaN
140410708,2014-12-02T00:17:00Z,42.0147,-70.4538,1.0,NaN
140410708,2014-12-02T01:23:00Z,42.013,-70.452,1.0,NaN
140410708,2014-12-02T02:17:00Z,42.0126,-70.4505,1.0,NaN
140410708,2014-12-02T07:24:00Z,42.005,-70.4538,1.0,NaN
140410708,2014-12-02T08:17:00Z,41.9985,-70.4556,1.0,NaN
140410708,2014-12-02T09:17:00Z,41.9918,-70.4577,1.0,NaN
140410708,2014-12-02T15:18:00Z,41.9801,-70.4634,1.0,NaN
140410708,2014-12-02T16:23:00Z,41.9839,-70.4631,1.0,NaN
140410708,2014-12-02T17:18:00Z,41.9889,-70.4639,1.0,NaN
140410708,2014-12-02T18:24:00Z,41.9919,-70.4654,1.0,NaN
140410708,2014-12-02T19:17:00Z,41.9924,-70.4679,1.0,NaN
140410708,2014-12-02T20:23:00Z,41.9904,-70.4708,1.0,NaN
140410708,2014-12-02T21:17:00Z,41.9876,-70.4742,1.0,NaN
140410708,2014-12-03T04:17:00Z,41.994,-70.4909,1.0,NaN
140410708,2014-12-03T05:17:00Z,42.0015,-70.4926,1.0,NaN
140410708,2014-12-03T06:32:00Z,42.008,-70.4941,1.0,NaN
140410708,2014-12-03T07:17:00Z,42.0113,-70.4964,1.0,NaN
140410708,2014-12-03T08:32:00Z,42.0119,-70.4992,1.0,NaN
140410708,2014-12-03T09:17:00Z,42.0116,-70.5011,1.0,NaN
140410708,2014-12-03T10:23:00Z,42.011,-70.5027,1.0,NaN
140410708,2014-12-03T11:17:00Z,42.0091,-70.5027,1.0,NaN
140410708,2014-12-03T12:18:00Z,42.0079,-70.5009,1.0,NaN
140410708,2014-12-03T13:32:00Z,42.0079,-70.4959,1.0,NaN
140410708,2014-12-03T14:32:00Z,42.0091,-70.4895,1.0,NaN
140410708,2014-12-03T15:23:00Z,42.012,-70.4818,1.0,NaN
140410708,2014-12-03T17:17:00Z,42.0202,-70.4686,1.0,NaN
140410708,2014-12-03T18:17:00Z,42.025,-70.4607,1.0,NaN
140410708,2014-12-03T19:23:00Z,42.0271,-70.4559,1.0,NaN
140410708,2014-12-04T00:18:00Z,42.0265,-70.4627,1.0,NaN
140410708,2014-12-04T03:18:00Z,42.0054,-70.4124,1.0,NaN
140410708,2014-12-04T04:23:00Z,42.0059,-70.4037,1.0,NaN
140410708,2014-12-04T05:17:00Z,42.0089,-70.3964,1.0,NaN
140410708,2014-12-04T13:24:00Z,41.9863,-70.3728,1.0,NaN
140410708,2014-12-04T14:24:00Z,41.9853,-70.3703,1.0,NaN
140410708,2014-12-04T15:23:00Z,41.9882,-70.3679,1.0,NaN
140410708,2014-12-04T17:18:00Z,41.9988,-70.3638,1.0,NaN
140410708,2014-12-04T18:32:00Z,42.005,-70.3623,1.0,NaN
140410708,2014-12-04T19:17:00Z,42.0118,-70.3621,1.0,NaN
140410708,2014-12-04T20:18:00Z,42.015,-70.3633,1.0,NaN
140410708,2014-12-04T21:17:00Z,42.0132,-70.3646,1.0,NaN
140410708,2014-12-04T22:17:00Z,42.0077,-70.3663,1.0,NaN
140410708,2014-12-04T23:23:00Z,42.001,-70.3687,1.0,NaN
140410708,2014-12-05T02:18:00Z,41.9838,-70.3755,1.0,NaN
140410708,2014-12-05T04:17:00Z,41.9871,-70.3808,1.0,NaN
140410708,2014-12-05T05:17:00Z,41.9905,-70.3832,1.0,NaN
140410708,2014-12-05T06:17:00Z,41.9944,-70.3843,1.0,NaN
140410708,2014-12-05T07:23:00Z,41.9992,-70.3844,1.0,NaN
140410708,2014-12-05T08:32:00Z,42.0035,-70.3826,1.0,NaN
140410708,2014-12-05T09:17:00Z,42.0042,-70.3812,1.0,NaN
140410708,2014-12-05T10:17:00Z,42.0021,-70.3825,1.0,NaN
140410708,2014-12-05T11:17:00Z,41.9974,-70.3839,1.0,NaN
140410708,2014-12-05T12:17:00Z,41.9925,-70.3841,1.0,NaN
140410708,2014-12-05T13:17:00Z,41.9878,-70.385,1.0,NaN
140410708,2014-12-05T14:17:00Z,41.9842,-70.3853,1.0,NaN
140410708,2014-12-05T15:17:00Z,41.9842,-70.3849,1.0,NaN
140410708,2014-12-05T16:18:00Z,41.9876,-70.3852,1.0,NaN
140410708,2014-12-05T17:17:00Z,41.9939,-70.385,1.0,NaN
140410708,2014-12-05T18:17:00Z,42.0021,-70.3852,1.0,NaN
140410708,2014-12-05T19:17:00Z,42.011,-70.3857,1.0,NaN
140410708,2014-12-05T21:17:00Z,42.0236,-70.3877,1.0,NaN
140410708,2014-12-05T22:17:00Z,42.0238,-70.3899,1.0,NaN
140410708,2014-12-05T23:17:00Z,42.0209,-70.3933,1.0,NaN
140410708,2014-12-06T05:18:00Z,42.0166,-70.4091,1.0,NaN
140410708,2014-12-06T08:17:00Z,42.0426,-70.4143,1.0,NaN
140410708,2014-12-06T09:17:00Z,42.0498,-70.4173,1.0,NaN
140410708,2014-12-06T10:17:00Z,42.0542,-70.4196,1.0,NaN
140410708,2014-12-06T13:24:00Z,42.0541,-70.4199,1.0,NaN
140410708,2014-12-06T14:17:00Z,42.0511,-70.4161,1.0,NaN
140410708,2014-12-06T15:33:00Z,42.0493,-70.4099,1.0,NaN
140410708,2014-12-06T16:17:00Z,42.0498,-70.4013,1.0,NaN
140410708,2014-12-06T17:17:00Z,42.0524,-70.3907,1.0,NaN
140410708,2014-12-06T18:17:00Z,42.0554,-70.3796,1.0,NaN
140410708,2014-12-06T19:23:00Z,42.0586,-70.3694,1.0,NaN
140410708,2014-12-06T20:17:00Z,42.0622,-70.3602,1.0,NaN
140410708,2014-12-06T21:17:00Z,42.0633,-70.3527,1.0,NaN
140410708,2014-12-06T22:17:00Z,42.0582,-70.3493,1.0,NaN
140410708,2014-12-06T23:17:00Z,42.0473,-70.3507,1.0,NaN
140410708,2014-12-07T00:17:00Z,42.0343,-70.355,1.0,NaN
140410708,2014-12-07T01:17:00Z,42.0225,-70.3606,1.0,NaN
140410708,2014-12-07T02:17:00Z,42.0114,-70.3657,1.0,NaN
140410708,2014-12-07T03:17:00Z,42.0019,-70.37,1.0,NaN
140410708,2014-12-07T05:18:00Z,41.9944,-70.3785,1.0,NaN
140410708,2014-12-07T06:32:00Z,41.994,-70.3809,1.0,NaN
140410708,2014-12-07T07:17:00Z,41.9962,-70.3835,1.0,NaN
140410708,2014-12-07T18:17:00Z,41.9534,-70.41,1.0,NaN
140410708,2014-12-07T19:24:00Z,41.9552,-70.4103,1.0,NaN
140410708,2014-12-07T20:32:00Z,41.959,-70.411,1.0,NaN
140410708,2014-12-08T00:18:00Z,41.9601,-70.4149,1.0,NaN
140410708,2014-12-08T01:17:00Z,41.9546,-70.4161,1.0,NaN
140410708,2014-12-08T02:17:00Z,41.9487,-70.4178,1.0,NaN
140410708,2014-12-08T13:18:00Z,41.9482,-70.4423,1.0,NaN
140410708,2014-12-08T15:17:00Z,41.9382,-70.4465,1.0,NaN
140410708,2014-12-08T18:24:00Z,41.9323,-70.4468,1.0,NaN
140410708,2014-12-08T19:23:00Z,41.9349,-70.4467,1.0,NaN
140410708,2014-12-09T01:24:00Z,41.9503,-70.4549,1.0,NaN
140410708,2014-12-09T02:33:00Z,41.9465,-70.4571,1.0,NaN
140410708,2014-12-09T03:18:00Z,41.9418,-70.4594,1.0,NaN
140410708,2014-12-09T05:24:00Z,41.9339,-70.4654,1.0,NaN
140410709,2014-11-29T10:50:00Z,41.9708,-70.5549,1.0,NaN
140410709,2014-11-29T12:50:00Z,41.9691,-70.548,1.0,NaN
140410709,2014-11-29T13:42:00Z,41.9687,-70.5432,1.0,NaN
140410709,2014-11-29T14:59:00Z,41.9685,-70.541,1.0,NaN
140410709,2014-11-29T15:50:00Z,41.9651,-70.5347,1.0,NaN
140410709,2014-11-29T16:50:00Z,41.9621,-70.5347,1.0,NaN
140410709,2014-11-29T17:42:00Z,41.9579,-70.5331,1.0,NaN
140410709,2014-11-29T18:42:00Z,41.9523,-70.5307,1.0,NaN
140410709,2014-11-29T19:50:00Z,41.9466,-70.5284,1.0,NaN
140410709,2014-11-29T22:50:00Z,41.9411,-70.5246,1.0,NaN
140410709,2014-11-29T23:59:00Z,41.9438,-70.5244,1.0,NaN
140410709,2014-11-30T00:50:00Z,41.9476,-70.5242,1.0,NaN
140410709,2014-11-30T01:59:00Z,41.9524,-70.5251,1.0,NaN
140410709,2014-11-30T04:50:00Z,41.9613,-70.5266,1.0,NaN
140410709,2014-11-30T05:59:00Z,41.9612,-70.5269,1.0,NaN
140410709,2014-11-30T07:50:00Z,41.9586,-70.5276,1.0,NaN
140410709,2014-11-30T09:59:00Z,41.9568,-70.5258,1.0,NaN
140410709,2014-11-30T12:50:00Z,41.9689,-70.5226,1.0,NaN
140410709,2014-11-30T15:50:00Z,41.9902,-70.5196,1.0,NaN
140410709,2014-11-30T21:50:00Z,41.9979,-70.5055,1.0,NaN
140410709,2014-11-30T23:50:00Z,42.0021,-70.5026,1.0,NaN
140410709,2014-12-01T01:50:00Z,42.0131,-70.4961,1.0,NaN
140410709,2014-12-01T02:59:00Z,42.0211,-70.4921,1.0,NaN
140410709,2014-12-01T18:50:00Z,42.0475,-70.4647,1.0,NaN
140420691,2014-10-28T20:39:00Z,42.2408,-70.0894,1.0,NaN
140420691,2014-10-28T20:39:00Z,42.2408,-70.0894,1.0,NaN
140420691,2014-10-28T22:40:00Z,42.243,-70.0553,1.0,NaN
140420691,2014-10-28T22:40:00Z,42.243,-70.0553,1.0,NaN
140420691,2014-10-29T00:39:00Z,42.239,-70.018,1.0,NaN
140420691,2014-10-29T00:39:00Z,42.239,-70.018,1.0,NaN
140420691,2014-10-29T02:39:00Z,42.2316,-69.9927,1.0,NaN
140420691,2014-10-29T02:39:00Z,42.2316,-69.9927,1.0,NaN
140420691,2014-10-29T04:39:00Z,42.2228,-69.9729,1.0,NaN
140420691,2014-10-29T04:39:00Z,42.2228,-69.9729,1.0,NaN
140420691,2014-10-29T06:39:00Z,42.1998,-69.9532,1.0,NaN
140420691,2014-10-29T06:39:00Z,42.1998,-69.9532,1.0,NaN
140420691,2014-10-29T08:39:00Z,42.1674,-69.9479,1.0,NaN
140420691,2014-10-29T08:39:00Z,42.1674,-69.9479,1.0,NaN
140420691,2014-10-29T10:39:00Z,42.142,-69.9396,1.0,NaN
140420691,2014-10-29T10:39:00Z,42.142,-69.9396,1.0,NaN
140420691,2014-10-29T12:39:00Z,42.1324,-69.9193,1.0,NaN
140420691,2014-10-29T12:39:00Z,42.1324,-69.9193,1.0,NaN
140420691,2014-10-29T14:39:00Z,42.1377,-69.8979,1.0,NaN
140420691,2014-10-29T14:39:00Z,42.1377,-69.8979,1.0,NaN
140420691,2014-10-29T16:39:00Z,42.1472,-69.8659,1.0,NaN
140420691,2014-10-29T16:39:00Z,42.1472,-69.8659,1.0,NaN
140420691,2014-10-29T18:39:00Z,42.1415,-69.8155,1.0,NaN
140420691,2014-10-29T18:39:00Z,42.1415,-69.8155,1.0,NaN
140420691,2014-10-30T06:39:00Z,42.0356,-69.7991,1.0,NaN
140420691,2014-10-30T06:39:00Z,42.0356,-69.7991,1.0,NaN
140430701,2014-12-19T02:31:00Z,42.2333,-70.0498,1.0,NaN
140430701,2014-12-19T04:39:00Z,42.2114,-70.0257,1.0,NaN
140430701,2014-12-19T06:31:00Z,42.1926,-69.9998,1.0,NaN
140430701,2014-12-19T08:31:00Z,42.1794,-69.9899,1.0,NaN
140430701,2014-12-19T10:31:00Z,42.1707,-69.9927,1.0,NaN
140430701,2014-12-19T12:31:00Z,42.1597,-69.9956,1.0,NaN
140430701,2014-12-19T14:31:00Z,42.1419,-69.9819,1.0,NaN
140430701,2014-12-19T16:31:00Z,42.1199,-69.9519,1.0,NaN
140430701,2014-12-19T18:31:00Z,42.1011,-69.9217,1.0,NaN
140430701,2014-12-19T20:31:00Z,42.0918,-69.9063,1.0,NaN
140430701,2014-12-19T22:31:00Z,42.0933,-69.9063,1.0,NaN
140430701,2014-12-20T00:31:00Z,42.0936,-69.9092,1.0,NaN
140430701,2014-12-20T02:31:00Z,42.0831,-69.8999,1.0,NaN
140430701,2014-12-20T04:31:00Z,42.0618,-69.8761,1.0,NaN
140430701,2014-12-20T06:31:00Z,42.0371,-69.8533,1.0,NaN
140430701,2014-12-20T08:31:00Z,42.0209,-69.8424,1.0,NaN
140430701,2014-12-20T10:31:00Z,42.0184,-69.8468,1.0,NaN
140430701,2014-12-20T12:39:00Z,42.0173,-69.8529,1.0,NaN
140430701,2014-12-20T14:31:00Z,42.0037,-69.8491,1.0,NaN
140430701,2014-12-20T16:39:00Z,41.9736,-69.8344,1.0,NaN
140430701,2014-12-20T18:31:00Z,41.9407,-69.8207,1.0,NaN
140430701,2014-12-20T20:31:00Z,41.922,-69.8199,1.0,NaN
140430701,2014-12-20T22:31:00Z,41.9255,-69.8274,1.0,NaN
140430701,2014-12-21T00:31:00Z,41.9368,-69.8389,1.0,NaN
140430701,2014-12-21T02:31:00Z,41.9317,-69.8431,1.0,NaN
140430701,2014-12-21T04:31:00Z,41.9076,-69.832,1.0,NaN
140430701,2014-12-21T06:31:00Z,41.8793,-69.818,1.0,NaN
140430701,2014-12-21T08:31:00Z,41.8547,-69.8124,1.0,NaN
140430701,2014-12-21T10:31:00Z,41.8428,-69.8194,1.0,NaN
140430701,2014-12-21T12:31:00Z,41.8382,-69.8273,1.0,NaN
140430701,2014-12-21T14:31:00Z,41.821,-69.8135,1.0,NaN
140430701,2014-12-22T18:31:00Z,41.5924,-69.8114,1.0,NaN
140430701,2014-12-22T20:31:00Z,41.5834,-69.8185,1.0,NaN
140430701,2014-12-22T22:31:00Z,41.6191,-69.8121,1.0,NaN
140430701,2014-12-23T00:31:00Z,41.6547,-69.8072,1.0,NaN
140430701,2014-12-23T02:31:00Z,41.6584,-69.8152,1.0,NaN
140430701,2014-12-23T04:31:00Z,41.6259,-69.835,1.0,NaN
140430701,2014-12-23T06:31:00Z,41.5833,-69.8574,1.0,NaN
140430701,2014-12-23T08:31:00Z,41.5676,-69.8739,1.0,NaN
140430701,2014-12-23T10:31:00Z,41.5928,-69.8757,1.0,NaN
140430701,2014-12-23T12:31:00Z,41.6336,-69.8672,1.0,NaN
140430701,2014-12-23T14:31:00Z,41.6406,-69.8716,1.0,NaN
140430701,2014-12-23T16:31:00Z,41.6056,-69.8953,1.0,NaN
140430701,2014-12-23T18:31:00Z,41.5563,-69.9341,1.0,NaN
140430701,2014-12-23T20:31:00Z,41.5268,-70.0061,1.0,NaN
140430701,2014-12-23T22:31:00Z,41.5286,-70.0051,1.0,NaN
140430701,2014-12-24T00:31:00Z,41.5735,-69.9148,1.0,NaN
140430701,2014-12-24T02:31:00Z,41.5867,-69.8842,1.0,NaN
140430701,2014-12-24T04:31:00Z,41.5501,-69.876,1.0,NaN
140430701,2014-12-24T12:31:00Z,41.5005,-69.9468,1.0,NaN
140430701,2014-12-24T14:31:00Z,41.5185,-69.8912,1.0,NaN
14201,2001-05-06T19:45:00Z,42.227,-70.077,1.0,NaN
14201,2001-05-06T22:57:00Z,42.246,-70.084,1.0,NaN
14201,2001-05-07T08:06:00Z,42.245,-70.033,1.0,NaN
14201,2001-05-07T11:12:00Z,42.216,-70.009,1.0,NaN
14201,2001-05-07T12:51:00Z,42.208,-69.998,1.0,NaN
14201,2001-05-07T14:29:00Z,42.194,-69.998,1.0,NaN
14201,2001-05-07T16:12:00Z,42.169,-70.02,1.0,NaN
14201,2001-05-07T17:54:00Z,42.149,-70.048,1.0,NaN
14201,2001-05-07T19:34:00Z,42.15,-70.023,1.0,NaN
14201,2001-05-07T22:33:00Z,42.185,-69.992,1.0,NaN
14201,2001-05-08T00:13:00Z,42.199,-69.958,1.0,NaN
14201,2001-05-08T06:15:00Z,42.157,-69.863,1.0,NaN
14201,2001-05-08T07:55:00Z,42.116,-69.825,1.0,NaN
14201,2001-05-08T10:48:00Z,42.079,-69.84,1.0,NaN
14201,2001-05-08T12:28:00Z,42.087,-69.877,1.0,NaN
14201,2001-05-08T14:09:00Z,42.11,-69.882,1.0,NaN
14201,2001-05-08T16:05:00Z,42.125,-69.872,1.0,NaN
14201,2001-05-08T17:42:00Z,42.132,-69.843,1.0,NaN
14201,2001-05-08T19:23:00Z,42.13,-69.82,1.0,NaN
14201,2001-05-08T22:11:00Z,42.15,-69.809,1.0,NaN
14201,2001-05-08T23:51:00Z,42.164,-69.804,1.0,NaN
14201,2001-05-09T06:05:00Z,42.152,-69.828,1.0,NaN
14201,2001-05-09T07:43:00Z,42.129,-69.809,1.0,NaN
14201,2001-05-09T12:06:00Z,42.143,-69.858,1.0,NaN
14201,2001-05-09T13:46:00Z,42.173,-69.871,1.0,NaN
14201,2001-05-09T17:32:00Z,42.203,-69.843,1.0,NaN
14201,2001-05-09T19:15:00Z,42.19,-69.822,1.0,NaN
14201,2001-05-09T21:49:00Z,42.167,-69.799,1.0,NaN
14201,2001-05-10T01:09:00Z,42.164,-69.836,1.0,NaN
14201,2001-05-10T05:54:00Z,42.185,-69.856,1.0,NaN
14201,2001-05-10T07:35:00Z,42.167,-69.835,1.0,NaN
14201,2001-05-10T09:15:00Z,42.153,-69.823,1.0,NaN
14201,2001-05-10T11:44:00Z,42.136,-69.832,1.0,NaN
14201,2001-05-10T13:24:00Z,42.142,-69.849,1.0,NaN
14201,2001-05-10T15:01:00Z,42.155,-69.859,1.0,NaN
14201,2001-05-10T15:42:00Z,42.149,-69.859,1.0,NaN
14201,2001-05-10T17:21:00Z,42.153,-69.858,1.0,NaN
14201,2001-05-10T19:03:00Z,42.132,-69.851,1.0,NaN
14201,2001-05-10T23:04:00Z,42.087,-69.845,1.0,NaN
14201,2001-05-11T00:46:00Z,42.093,-69.851,1.0,NaN
14201,2001-05-11T05:44:00Z,42.127,-69.819,1.0,NaN
14201,2001-05-11T07:25:00Z,42.102,-69.802,1.0,NaN
14201,2001-05-11T17:10:00Z,42.045,-69.818,1.0,NaN
14201,2001-05-11T18:52:00Z,42.057,-69.811,1.0,NaN
14475,2001-06-08T10:43:00Z,42.243,-69.86,1.0,NaN
14475,2001-06-08T12:23:00Z,42.227,-69.883,1.0,NaN
14475,2001-06-08T14:03:00Z,42.217,-69.891,1.0,NaN
14475,2001-06-08T17:21:00Z,42.237,-69.887,1.0,NaN
14475,2001-06-08T19:02:00Z,42.229,-69.861,1.0,NaN
14475,2001-06-08T22:07:00Z,42.21,-69.818,1.0,NaN
145430691,2014-06-10T23:45:00Z,42.2471,-70.6008,1.0,NaN
145430691,2014-06-11T00:45:00Z,42.2347,-70.6109,1.0,NaN
145430691,2014-06-11T01:45:00Z,42.2248,-70.6234,1.0,NaN
145430691,2014-06-11T02:44:00Z,42.2194,-70.6363,1.0,NaN
145430691,2014-06-11T03:44:00Z,42.2173,-70.6472,1.0,NaN
145430691,2014-06-11T04:45:00Z,42.2178,-70.6565,1.0,NaN
145430691,2014-06-11T05:45:00Z,42.2216,-70.6639,1.0,NaN
145430691,2014-06-11T06:53:00Z,42.2276,-70.6704,1.0,NaN
145430691,2014-06-11T07:58:00Z,42.2333,-70.6779,1.0,NaN
145430691,2014-06-11T08:45:00Z,42.2372,-70.6862,1.0,NaN
145430691,2014-06-11T09:45:00Z,42.2407,-70.6941,1.0,NaN
